video,split,codec,crf,ok,bitrate,size
999_960.mp4,NeuralTextures,h264,28,1,421872,588864
999_960.mp4,NeuralTextures,h264,38,1,91467,127673
999_960.mp4,NeuralTextures,hevc,18,1,247371,345289
999_960.mp4,NeuralTextures,hevc,28,1,68289,95321
999_960.mp4,NeuralTextures,hevc,38,1,33369,46578
999_960.mp4,NeuralTextures,av1,20,1,326564,455829
999_960.mp4,NeuralTextures,av1,30,1,186594,260455
999_960.mp4,NeuralTextures,av1,40,1,99711,139180
860.mp4,real,h264,18,1,7868243,15048015
860.mp4,real,h264,28,1,1968542,3764838
860.mp4,real,h264,38,1,617346,1180675
860.mp4,real,hevc,18,1,983873,1881659
860.mp4,real,hevc,28,1,307246,587609
860.mp4,real,hevc,38,1,127664,244158
860.mp4,real,av1,20,1,1841358,3521599
860.mp4,real,av1,30,1,1020596,1951890
860.mp4,real,av1,40,1,519758,994039
861.mp4,real,h264,18,1,3152254,9362195
861.mp4,real,h264,28,1,1220686,3625440
861.mp4,real,h264,38,1,373313,1108741
861.mp4,real,hevc,18,1,985163,2925935
861.mp4,real,hevc,28,1,281448,835903
861.mp4,real,hevc,38,1,85352,253496
861.mp4,real,av1,20,1,2070233,6148593
861.mp4,real,av1,30,1,1025473,3045655
861.mp4,real,av1,40,1,489211,1452959
862.mp4,real,h264,18,1,4751111,9304261
862.mp4,real,h264,28,1,1377915,2698418
862.mp4,real,h264,38,1,419900,822305
862.mp4,real,hevc,18,1,729046,1427716
862.mp4,real,hevc,28,1,203430,398384
862.mp4,real,hevc,38,1,75306,147475
862.mp4,real,av1,20,1,1311262,2567889
862.mp4,real,av1,30,1,702003,1374756
862.mp4,real,av1,40,1,339109,664089
863.mp4,real,h264,18,1,4638445,9914678
863.mp4,real,h264,28,1,1305495,2790497
863.mp4,real,h264,38,1,361953,773675
863.mp4,real,hevc,18,1,760547,1625670
863.mp4,real,hevc,28,1,228107,487580
863.mp4,real,hevc,38,1,87020,186006
863.mp4,real,av1,20,1,1188892,2541258
863.mp4,real,av1,30,1,598669,1279657
863.mp4,real,av1,40,1,283577,606146
864.mp4,real,h264,18,1,2423741,3950699
864.mp4,real,h264,28,1,871752,1420957
864.mp4,real,h264,38,1,252757,411994
864.mp4,real,hevc,18,1,584045,951994
864.mp4,real,hevc,28,1,152133,247978
864.mp4,real,hevc,38,1,49956,81429
864.mp4,real,av1,20,1,919311,1498478
864.mp4,real,av1,30,1,518656,845410
864.mp4,real,av1,40,1,245200,399677
865.mp4,real,h264,18,1,12471106,10818685
865.mp4,real,h264,28,1,2927552,2539652
865.mp4,real,h264,38,1,890288,772325
865.mp4,real,hevc,18,1,1712111,1485257
865.mp4,real,hevc,28,1,426602,370078
865.mp4,real,hevc,38,1,179167,155428
865.mp4,real,av1,20,1,2728597,2367058
865.mp4,real,av1,30,1,1323582,1148208
865.mp4,real,av1,40,1,586494,508784
866.mp4,real,h264,18,1,11351745,24075161
866.mp4,real,h264,28,1,3208432,6804550
866.mp4,real,h264,38,1,665690,1411819
866.mp4,real,hevc,18,1,1664020,3529111
866.mp4,real,hevc,28,1,377337,800269
866.mp4,real,hevc,38,1,126530,268350
866.mp4,real,av1,20,1,2440728,5176379
866.mp4,real,av1,30,1,1192759,2529645
866.mp4,real,av1,40,1,523910,1111127
867.mp4,real,h264,18,1,4019312,24936484
867.mp4,real,h264,28,1,1465670,9093266
867.mp4,real,h264,38,1,390346,2421774
867.mp4,real,hevc,18,1,1003104,6223425
867.mp4,real,hevc,28,1,236060,1464557
867.mp4,real,hevc,38,1,63291,392674
867.mp4,real,av1,20,1,1829504,11350552
867.mp4,real,av1,30,1,917405,5691734
867.mp4,real,av1,40,1,419493,2602609
868.mp4,real,h264,18,1,2216413,3980310
868.mp4,real,h264,28,1,788383,1415806
868.mp4,real,h264,38,1,263781,473707
868.mp4,real,hevc,18,1,489490,879044
868.mp4,real,hevc,28,1,140818,252887
868.mp4,real,hevc,38,1,49119,88210
868.mp4,real,av1,20,1,1123958,2018443
868.mp4,real,av1,30,1,584723,1050066
868.mp4,real,av1,40,1,250056,449060
869.mp4,real,h264,18,1,12175361,20271977
869.mp4,real,h264,28,1,3619095,6025794
869.mp4,real,h264,38,1,980339,1632266
869.mp4,real,hevc,18,1,2337085,3891248
869.mp4,real,hevc,28,1,596952,993926
869.mp4,real,hevc,38,1,190595,317341
869.mp4,real,av1,20,1,3321645,5530539
869.mp4,real,av1,30,1,1666675,2775014
869.mp4,real,av1,40,1,787109,1310538
870.mp4,real,h264,18,1,5034784,15205049
870.mp4,real,h264,28,1,1746906,5275657
870.mp4,real,h264,38,1,430002,1298608
870.mp4,real,hevc,18,1,999811,3019430
870.mp4,real,hevc,28,1,206022,622187
870.mp4,real,hevc,38,1,63689,192343
870.mp4,real,av1,20,1,1680789,5075984
870.mp4,real,av1,30,1,899058,2715157
870.mp4,real,av1,40,1,372583,1125201
871.mp4,real,h264,18,1,4196213,6084510
871.mp4,real,h264,28,1,1073157,1556079
871.mp4,real,h264,38,1,231397,335526
871.mp4,real,hevc,18,1,771279,1118355
871.mp4,real,hevc,28,1,190334,275985
871.mp4,real,hevc,38,1,60289,87420
871.mp4,real,av1,20,1,1398142,2027307
871.mp4,real,av1,30,1,677761,982754
871.mp4,real,av1,40,1,317274,460048
872.mp4,real,h264,18,1,2109635,4999836
872.mp4,real,h264,28,1,586582,1390200
872.mp4,real,h264,38,1,128229,303905
872.mp4,real,hevc,18,1,281908,668122
872.mp4,real,hevc,28,1,75433,178778
872.mp4,real,hevc,38,1,32138,76168
872.mp4,real,av1,20,1,419137,993357
872.mp4,real,av1,30,1,237107,561945
872.mp4,real,av1,40,1,129382,306636
873.mp4,real,h264,18,1,4313657,19066364
873.mp4,real,h264,28,1,1160284,5128458
873.mp4,real,h264,38,1,320580,1416967
873.mp4,real,hevc,18,1,568053,2510795
873.mp4,real,hevc,28,1,163458,722488
873.mp4,real,hevc,38,1,67664,299079
873.mp4,real,av1,20,1,933283,4125113
873.mp4,real,av1,30,1,504714,2230838
873.mp4,real,av1,40,1,259730,1148010
874.mp4,real,h264,18,1,8869989,17333437
874.mp4,real,h264,28,1,2318036,4529830
874.mp4,real,h264,38,1,620651,1212857
874.mp4,real,hevc,18,1,1214577,2373487
874.mp4,real,hevc,28,1,353548,690893
874.mp4,real,hevc,38,1,138529,270710
874.mp4,real,av1,20,1,1621911,3169485
874.mp4,real,av1,30,1,830140,1622233
874.mp4,real,av1,40,1,411275,803700
875.mp4,real,h264,18,1,4589650,8070135
875.mp4,real,h264,28,1,1457891,2563459
875.mp4,real,h264,38,1,455741,801346
875.mp4,real,hevc,18,1,564687,992908
875.mp4,real,hevc,28,1,152107,267455
875.mp4,real,hevc,38,1,60361,106135
875.mp4,real,av1,20,1,847738,1490607
875.mp4,real,av1,30,1,423063,743887
875.mp4,real,av1,40,1,202379,355850
876.mp4,real,h264,18,1,4237337,5526194
876.mp4,real,h264,28,1,1052346,1372435
876.mp4,real,h264,38,1,280659,366027
876.mp4,real,hevc,18,1,494830,645341
876.mp4,real,hevc,28,1,135944,177294
876.mp4,real,hevc,38,1,61176,79784
876.mp4,real,av1,20,1,943227,1230126
876.mp4,real,av1,30,1,510784,666148
876.mp4,real,av1,40,1,242656,316465
877.mp4,real,h264,18,1,3795113,10816073
877.mp4,real,h264,28,1,1279249,3645860
877.mp4,real,h264,38,1,426022,1214163
877.mp4,real,hevc,18,1,659044,1878278
877.mp4,real,hevc,28,1,173372,494113
877.mp4,real,hevc,38,1,62797,178973
877.mp4,real,av1,20,1,1046921,2983725
877.mp4,real,av1,30,1,537827,1532808
877.mp4,real,av1,40,1,256462,730917
878.mp4,real,h264,18,1,4574330,14027947
878.mp4,real,h264,28,1,1101538,3378051
878.mp4,real,h264,38,1,253333,776890
878.mp4,real,hevc,18,1,467238,1432865
878.mp4,real,hevc,28,1,128563,394262
878.mp4,real,hevc,38,1,60600,185841
878.mp4,real,av1,20,1,706113,2165416
878.mp4,real,av1,30,1,357977,1097797
878.mp4,real,av1,40,1,180564,553731
879.mp4,real,h264,18,1,2837938,9920961
879.mp4,real,h264,28,1,910302,3182266
879.mp4,real,h264,38,1,227616,795709
879.mp4,real,hevc,18,1,573216,2003871
879.mp4,real,hevc,28,1,146073,510647
879.mp4,real,hevc,38,1,50814,177639
879.mp4,real,av1,20,1,1180426,4126573
879.mp4,real,av1,30,1,607654,2124260
879.mp4,real,av1,40,1,291749,1019907
880.mp4,real,h264,18,1,7327535,16601447
880.mp4,real,h264,28,1,1444987,3273799
880.mp4,real,h264,38,1,331456,750955
880.mp4,real,hevc,18,1,612914,1388635
880.mp4,real,hevc,28,1,173136,392263
880.mp4,real,hevc,38,1,77337,175218
880.mp4,real,av1,20,1,943070,2136645
880.mp4,real,av1,30,1,465160,1053879
880.mp4,real,av1,40,1,226938,514158
881.mp4,real,h264,18,1,1999587,5315570
881.mp4,real,h264,28,1,638702,1697883
881.mp4,real,h264,38,1,169717,451165
881.mp4,real,hevc,18,1,416403,1106940
881.mp4,real,hevc,28,1,107857,286720
881.mp4,real,hevc,38,1,43667,116083
881.mp4,real,av1,20,1,850624,2261244
881.mp4,real,av1,30,1,464307,1234285
881.mp4,real,av1,40,1,225247,598782
882.mp4,real,h264,18,1,14554936,20194975
882.mp4,real,h264,28,1,4355368,6043074
882.mp4,real,h264,38,1,1309557,1817011
882.mp4,real,hevc,18,1,2914625,4044043
882.mp4,real,hevc,28,1,817812,1134715
882.mp4,real,hevc,38,1,265821,368828
882.mp4,real,av1,20,1,4276554,5933720
882.mp4,real,av1,30,1,2188937,3037151
882.mp4,real,av1,40,1,1034127,1434852
883.mp4,real,h264,18,1,5754453,12458392
883.mp4,real,h264,28,1,1852771,4011251
883.mp4,real,h264,38,1,528033,1143192
883.mp4,real,hevc,18,1,1226923,2656290
883.mp4,real,hevc,28,1,333992,723093
883.mp4,real,hevc,38,1,108230,234319
883.mp4,real,av1,20,1,1738554,3763970
883.mp4,real,av1,30,1,889603,1925992
883.mp4,real,av1,40,1,428300,927271
884.mp4,real,h264,18,1,6048800,10373693
884.mp4,real,h264,28,1,2064658,3540889
884.mp4,real,h264,38,1,627512,1076184
884.mp4,real,hevc,18,1,1431040,2454234
884.mp4,real,hevc,28,1,400259,686445
884.mp4,real,hevc,38,1,124812,214054
884.mp4,real,av1,20,1,2048948,3513946
884.mp4,real,av1,30,1,1063028,1823094
884.mp4,real,av1,40,1,507947,871130
885.mp4,real,h264,18,1,2331084,3834634
885.mp4,real,h264,28,1,828581,1363016
885.mp4,real,h264,38,1,233851,384686
885.mp4,real,hevc,18,1,449580,739560
885.mp4,real,hevc,28,1,121169,199324
885.mp4,real,hevc,38,1,41966,69035
885.mp4,real,av1,20,1,690337,1135605
885.mp4,real,av1,30,1,378808,623140
885.mp4,real,av1,40,1,193196,317809
886.mp4,real,h264,18,1,2010925,5278679
886.mp4,real,h264,28,1,612205,1607039
886.mp4,real,h264,38,1,152624,400638
886.mp4,real,hevc,18,1,289430,759755
886.mp4,real,hevc,28,1,74060,194408
886.mp4,real,hevc,38,1,29849,78355
886.mp4,real,av1,20,1,437023,1147186
886.mp4,real,av1,30,1,237223,622712
886.mp4,real,av1,40,1,124289,326261
887.mp4,real,h264,18,1,2391138,4052980
887.mp4,real,h264,28,1,673615,1141779
887.mp4,real,h264,38,1,170288,288639
887.mp4,real,hevc,18,1,448656,760473
887.mp4,real,hevc,28,1,121836,206513
887.mp4,real,hevc,38,1,44439,75325
887.mp4,real,av1,20,1,747723,1267391
887.mp4,real,av1,30,1,374081,634068
887.mp4,real,av1,40,1,186065,315381
888.mp4,real,h264,18,1,2056513,3156748
888.mp4,real,h264,28,1,661930,1016063
888.mp4,real,h264,38,1,160033,245651
888.mp4,real,hevc,18,1,309922,475731
888.mp4,real,hevc,28,1,78354,120274
888.mp4,real,hevc,38,1,31942,49032
888.mp4,real,av1,20,1,456682,701008
888.mp4,real,av1,30,1,239206,367182
888.mp4,real,av1,40,1,124063,190438
889.mp4,real,h264,18,1,13867841,22812600
889.mp4,real,h264,28,1,3521110,5792227
889.mp4,real,h264,38,1,916320,1507348
889.mp4,real,hevc,18,1,2439600,4013143
889.mp4,real,hevc,28,1,601694,989788
889.mp4,real,hevc,38,1,199356,327941
889.mp4,real,av1,20,1,3331708,5480660
889.mp4,real,av1,30,1,1581649,2601813
889.mp4,real,av1,40,1,713682,1174007
890.mp4,real,h264,18,1,2614606,3714920
890.mp4,real,h264,28,1,809272,1149841
890.mp4,real,h264,38,1,202540,287776
890.mp4,real,hevc,18,1,431891,613646
890.mp4,real,hevc,28,1,128838,183058
890.mp4,real,hevc,38,1,52821,75051
890.mp4,real,av1,20,1,722179,1026097
890.mp4,real,av1,30,1,383762,545262
890.mp4,real,av1,40,1,197800,281042
891.mp4,real,h264,18,1,5849942,7214929
891.mp4,real,h264,28,1,1648936,2033688
891.mp4,real,h264,38,1,465323,573899
891.mp4,real,hevc,18,1,969282,1195449
891.mp4,real,hevc,28,1,267724,330193
891.mp4,real,hevc,38,1,102082,125902
891.mp4,real,av1,20,1,1467933,1810451
891.mp4,real,av1,30,1,747716,922184
891.mp4,real,av1,40,1,366719,452288
892.mp4,real,h264,18,1,10627510,13771483
892.mp4,real,h264,28,1,2631897,3410500
892.mp4,real,h264,38,1,710627,920855
892.mp4,real,hevc,18,1,1630170,2112429
892.mp4,real,hevc,28,1,483146,626077
892.mp4,real,hevc,38,1,185645,240566
892.mp4,real,av1,20,1,2208854,2862308
892.mp4,real,av1,30,1,1149784,1489929
892.mp4,real,av1,40,1,564669,731718
893.mp4,real,h264,18,1,2946946,6593792
893.mp4,real,h264,28,1,861839,1928365
893.mp4,real,h264,38,1,237113,530541
893.mp4,real,hevc,18,1,479436,1072739
893.mp4,real,hevc,28,1,137328,307273
893.mp4,real,hevc,38,1,53694,120142
893.mp4,real,av1,20,1,926218,2072413
893.mp4,real,av1,30,1,485261,1085773
893.mp4,real,av1,40,1,245970,550358
894.mp4,real,h264,18,1,8741485,14336037
894.mp4,real,h264,28,1,1866591,3061210
894.mp4,real,h264,38,1,446774,732710
894.mp4,real,hevc,18,1,944740,1440730
894.mp4,real,hevc,28,1,238545,391214
894.mp4,real,hevc,38,1,100900,165477
894.mp4,real,av1,20,1,1320424,2165496
894.mp4,real,av1,30,1,651866,1069061
894.mp4,real,av1,40,1,319908,524650
895.mp4,real,h264,18,1,1847060,2715179
895.mp4,real,h264,28,1,457155,672018
895.mp4,real,h264,38,1,138763,203983
895.mp4,real,hevc,18,1,275751,405354
895.mp4,real,hevc,28,1,89668,131813
895.mp4,real,hevc,38,1,39867,58605
895.mp4,real,av1,20,1,474378,697337
895.mp4,real,av1,30,1,268609,394856
895.mp4,real,av1,40,1,140950,207197
896.mp4,real,h264,18,1,1289232,3422913
896.mp4,real,h264,28,1,409619,1087539
896.mp4,real,h264,38,1,130829,347353
896.mp4,real,hevc,18,1,195276,518458
896.mp4,real,hevc,28,1,59435,157802
896.mp4,real,hevc,38,1,26494,70342
896.mp4,real,av1,20,1,310727,824981
896.mp4,real,av1,30,1,167277,444122
896.mp4,real,av1,40,1,86758,230344
897.mp4,real,h264,18,1,2687766,4475131
897.mp4,real,h264,28,1,916537,1526035
897.mp4,real,h264,38,1,259939,432800
897.mp4,real,hevc,18,1,527359,878053
897.mp4,real,hevc,28,1,139539,232333
897.mp4,real,hevc,38,1,46749,77838
897.mp4,real,av1,20,1,932272,1552233
897.mp4,real,av1,30,1,488339,813085
897.mp4,real,av1,40,1,237076,394733
898.mp4,real,h264,18,1,1682188,2935419
898.mp4,real,h264,28,1,425290,742132
898.mp4,real,h264,38,1,97617,170343
898.mp4,real,hevc,18,1,188232,328465
898.mp4,real,hevc,28,1,51618,90074
898.mp4,real,hevc,38,1,25135,43862
898.mp4,real,av1,20,1,294456,513827
898.mp4,real,av1,30,1,163234,284844
898.mp4,real,av1,40,1,87868,153331
899.mp4,real,h264,18,1,2399804,5599545
899.mp4,real,h264,28,1,663278,1547651
899.mp4,real,h264,38,1,163720,382014
899.mp4,real,hevc,18,1,358464,836417
899.mp4,real,hevc,28,1,100474,234441
899.mp4,real,hevc,38,1,40149,93683
899.mp4,real,av1,20,1,590013,1376699
899.mp4,real,av1,30,1,324880,758055
899.mp4,real,av1,40,1,164500,383834
900.mp4,real,h264,18,1,2473910,4218018
900.mp4,real,h264,28,1,845248,1441149
900.mp4,real,h264,38,1,245354,418329
900.mp4,real,hevc,18,1,622863,1061983
900.mp4,real,hevc,28,1,163763,279217
900.mp4,real,hevc,38,1,52570,89633
900.mp4,real,av1,20,1,962753,1641494
900.mp4,real,av1,30,1,529601,902970
900.mp4,real,av1,40,1,266618,454585
901.mp4,real,h264,18,1,4196745,9145408
901.mp4,real,h264,28,1,1062679,2315756
901.mp4,real,h264,38,1,260298,567234
901.mp4,real,hevc,18,1,467531,1018828
901.mp4,real,hevc,28,1,131037,285553
901.mp4,real,hevc,38,1,63080,137464
901.mp4,real,av1,20,1,777901,1695177
901.mp4,real,av1,30,1,391985,854201
901.mp4,real,av1,40,1,193527,421728
902.mp4,real,h264,18,1,4279473,5260186
902.mp4,real,h264,28,1,1293277,1589654
902.mp4,real,h264,38,1,347976,427721
902.mp4,real,hevc,18,1,619633,761633
902.mp4,real,hevc,28,1,176174,216548
902.mp4,real,hevc,38,1,71917,88398
902.mp4,real,av1,20,1,912423,1121521
902.mp4,real,av1,30,1,459430,564717
902.mp4,real,av1,40,1,216885,266589
903.mp4,real,h264,18,1,2864529,8120940
903.mp4,real,h264,28,1,972220,2756246
903.mp4,real,h264,38,1,291215,825596
903.mp4,real,hevc,18,1,692758,1963970
903.mp4,real,hevc,28,1,195560,554415
903.mp4,real,hevc,38,1,57932,164239
903.mp4,real,av1,20,1,1062794,3013023
903.mp4,real,av1,30,1,634729,1799458
903.mp4,real,av1,40,1,321934,912683
904.mp4,real,h264,18,1,12295046,18391341
904.mp4,real,h264,28,1,3241199,4848295
904.mp4,real,h264,38,1,821166,1228328
904.mp4,real,hevc,18,1,1925483,2880202
904.mp4,real,hevc,28,1,468113,700220
904.mp4,real,hevc,38,1,163480,244540
904.mp4,real,av1,20,1,2171311,3247920
904.mp4,real,av1,30,1,1083485,1620714
904.mp4,real,av1,40,1,497717,744502
905.mp4,real,h264,18,1,5694610,9063921
905.mp4,real,h264,28,1,1912782,3044512
905.mp4,real,h264,38,1,530661,844636
905.mp4,real,hevc,18,1,1255316,1998045
905.mp4,real,hevc,28,1,363265,578198
905.mp4,real,hevc,38,1,120722,192150
905.mp4,real,av1,20,1,2194134,3492330
905.mp4,real,av1,30,1,1156033,1840020
905.mp4,real,av1,40,1,553104,880358
906.mp4,real,h264,18,1,8362664,13554485
906.mp4,real,h264,28,1,2113430,3425518
906.mp4,real,h264,38,1,568265,921063
906.mp4,real,hevc,18,1,932111,1510798
906.mp4,real,hevc,28,1,255906,414782
906.mp4,real,hevc,38,1,109375,177280
906.mp4,real,av1,20,1,1593686,2583100
906.mp4,real,av1,30,1,790406,1281117
906.mp4,real,av1,40,1,386145,625877
907.mp4,real,h264,18,1,5374493,11756704
907.mp4,real,h264,28,1,1588622,3475112
907.mp4,real,h264,38,1,427034,934137
907.mp4,real,hevc,18,1,815904,1784790
907.mp4,real,hevc,28,1,249904,546667
907.mp4,real,hevc,38,1,99490,217636
907.mp4,real,av1,20,1,1340187,2931661
907.mp4,real,av1,30,1,685726,1500027
907.mp4,real,av1,40,1,347961,761165
908.mp4,real,h264,18,1,7363631,25580948
908.mp4,real,h264,28,1,2016018,7003563
908.mp4,real,h264,38,1,577543,2006363
908.mp4,real,hevc,18,1,1005308,3492400
908.mp4,real,hevc,28,1,285227,990869
908.mp4,real,hevc,38,1,111371,386901
908.mp4,real,av1,20,1,1607935,5585901
908.mp4,real,av1,30,1,777199,2699958
908.mp4,real,av1,40,1,352147,1223345
909.mp4,real,h264,18,1,1553256,4122601
909.mp4,real,h264,28,1,411642,1092567
909.mp4,real,h264,38,1,108098,286912
909.mp4,real,hevc,18,1,175075,464679
909.mp4,real,hevc,28,1,54611,144947
909.mp4,real,hevc,38,1,28750,76308
909.mp4,real,av1,20,1,332147,881575
909.mp4,real,av1,30,1,179017,475141
909.mp4,real,av1,40,1,92008,244207
910.mp4,real,h264,18,1,4889719,5949159
910.mp4,real,h264,28,1,1478442,1798772
910.mp4,real,h264,38,1,393363,478592
910.mp4,real,hevc,18,1,932539,1134590
910.mp4,real,hevc,28,1,238342,289983
910.mp4,real,hevc,38,1,80546,97998
910.mp4,real,av1,20,1,1522334,1852173
910.mp4,real,av1,30,1,790587,961881
910.mp4,real,av1,40,1,372338,453012
911.mp4,real,h264,18,1,5559798,7621557
911.mp4,real,h264,28,1,1661939,2278242
911.mp4,real,h264,38,1,409314,561102
911.mp4,real,hevc,18,1,792218,1086000
911.mp4,real,hevc,28,1,221872,304150
911.mp4,real,hevc,38,1,84862,116332
911.mp4,real,av1,20,1,1354133,1856292
911.mp4,real,av1,30,1,689116,944664
911.mp4,real,av1,40,1,335147,459431
912.mp4,real,h264,18,1,1717955,5557587
912.mp4,real,h264,28,1,486774,1574716
912.mp4,real,h264,38,1,120121,388593
912.mp4,real,hevc,18,1,294502,952714
912.mp4,real,hevc,28,1,81144,262501
912.mp4,real,hevc,38,1,34406,111304
912.mp4,real,av1,20,1,432146,1397995
912.mp4,real,av1,30,1,240601,778347
912.mp4,real,av1,40,1,125010,404408
913.mp4,real,h264,18,1,2023134,5344448
913.mp4,real,h264,28,1,626324,1654541
913.mp4,real,h264,38,1,181223,478731
913.mp4,real,hevc,18,1,374136,988344
913.mp4,real,hevc,28,1,112858,298135
913.mp4,real,hevc,38,1,45181,119354
913.mp4,real,av1,20,1,650466,1718315
913.mp4,real,av1,30,1,353752,934495
913.mp4,real,av1,40,1,182690,482607
914.mp4,real,h264,18,1,1890129,2417791
914.mp4,real,h264,28,1,587706,751774
914.mp4,real,h264,38,1,162614,208011
914.mp4,real,hevc,18,1,399718,511307
914.mp4,real,hevc,28,1,110460,141297
914.mp4,real,hevc,38,1,43498,55642
914.mp4,real,av1,20,1,679437,869114
914.mp4,real,av1,30,1,382084,488750
914.mp4,real,av1,40,1,197400,252508
915.mp4,real,h264,18,1,6260038,11017667
915.mp4,real,h264,28,1,1779281,3131536
915.mp4,real,h264,38,1,466510,821059
915.mp4,real,hevc,18,1,807568,1421320
915.mp4,real,hevc,28,1,204719,360307
915.mp4,real,hevc,38,1,80211,141172
915.mp4,real,av1,20,1,1188613,2091959
915.mp4,real,av1,30,1,591567,1041158
915.mp4,real,av1,40,1,294748,518758
916.mp4,real,h264,18,1,7550948,15227746
916.mp4,real,h264,28,1,3003681,6057425
916.mp4,real,h264,38,1,893363,1801617
916.mp4,real,hevc,18,1,1919218,3870423
916.mp4,real,hevc,28,1,457761,923153
916.mp4,real,hevc,38,1,105633,213028
916.mp4,real,av1,20,1,3015930,6082127
916.mp4,real,av1,30,1,1516428,3058130
916.mp4,real,av1,40,1,635894,1282387
917.mp4,real,h264,18,1,2350364,5264817
917.mp4,real,h264,28,1,701882,1572216
917.mp4,real,h264,38,1,200596,449336
917.mp4,real,hevc,18,1,496367,1111864
917.mp4,real,hevc,28,1,142813,319903
917.mp4,real,hevc,38,1,51692,115792
917.mp4,real,av1,20,1,896638,2008471
917.mp4,real,av1,30,1,461354,1033434
917.mp4,real,av1,40,1,229987,515173
918.mp4,real,h264,18,1,3410938,8049814
918.mp4,real,h264,28,1,785725,1854313
918.mp4,real,h264,38,1,176999,417719
918.mp4,real,hevc,18,1,358746,846642
918.mp4,real,hevc,28,1,99524,234878
918.mp4,real,hevc,38,1,46211,109060
918.mp4,real,av1,20,1,493994,1165828
918.mp4,real,av1,30,1,252451,595785
918.mp4,real,av1,40,1,129692,306075
919.mp4,real,h264,18,1,1507611,3354435
919.mp4,real,h264,28,1,477421,1062262
919.mp4,real,h264,38,1,144168,320776
919.mp4,real,hevc,18,1,283527,630848
919.mp4,real,hevc,28,1,93538,208124
919.mp4,real,hevc,38,1,40848,90887
919.mp4,real,av1,20,1,492606,1096049
919.mp4,real,av1,30,1,280413,623920
919.mp4,real,av1,40,1,146671,326343
920.mp4,real,h264,18,1,7719787,14320206
920.mp4,real,h264,28,1,1832430,3399159
920.mp4,real,h264,38,1,457878,849364
920.mp4,real,hevc,18,1,879534,1631537
920.mp4,real,hevc,28,1,240950,446964
920.mp4,real,hevc,38,1,97166,180244
920.mp4,real,av1,20,1,1084783,2012273
920.mp4,real,av1,30,1,582529,1080592
920.mp4,real,av1,40,1,289098,536278
921.mp4,real,h264,18,1,14338671,17684362
921.mp4,real,h264,28,1,3867506,4769925
921.mp4,real,h264,38,1,939467,1158677
921.mp4,real,hevc,18,1,2299873,2836511
921.mp4,real,hevc,28,1,539241,665064
921.mp4,real,hevc,38,1,166928,205879
921.mp4,real,av1,20,1,3240007,3996009
921.mp4,real,av1,30,1,1513872,1867109
921.mp4,real,av1,40,1,682888,842229
922.mp4,real,h264,18,1,2155800,6639867
922.mp4,real,h264,28,1,672714,2071960
922.mp4,real,h264,38,1,182620,562471
922.mp4,real,hevc,18,1,388859,1197687
922.mp4,real,hevc,28,1,113423,349345
922.mp4,real,hevc,38,1,42963,132327
922.mp4,real,av1,20,1,629708,1939502
922.mp4,real,av1,30,1,359516,1107312
922.mp4,real,av1,40,1,191577,590058
923.mp4,real,h264,18,1,9724903,29271960
923.mp4,real,h264,28,1,2383455,7174202
923.mp4,real,h264,38,1,443167,1333934
923.mp4,real,hevc,18,1,1299674,3912020
923.mp4,real,hevc,28,1,200545,603643
923.mp4,real,hevc,38,1,63390,190806
923.mp4,real,av1,20,1,1668616,5022536
923.mp4,real,av1,30,1,726266,2186063
923.mp4,real,av1,40,1,308080,927322
924.mp4,real,h264,18,1,2105734,13139782
924.mp4,real,h264,28,1,656175,4094536
924.mp4,real,h264,38,1,153715,959183
924.mp4,real,hevc,18,1,359200,2241409
924.mp4,real,hevc,28,1,89514,558569
924.mp4,real,hevc,38,1,32695,204020
924.mp4,real,av1,20,1,599306,3739674
924.mp4,real,av1,30,1,329136,2053814
924.mp4,real,av1,40,1,171630,1070975
925.mp4,real,h264,18,1,5769629,8558284
925.mp4,real,h264,28,1,1872374,2777356
925.mp4,real,h264,38,1,506029,750610
925.mp4,real,hevc,18,1,915716,1358313
925.mp4,real,hevc,28,1,244705,362980
925.mp4,real,hevc,38,1,87328,129537
925.mp4,real,av1,20,1,1433004,2125624
925.mp4,real,av1,30,1,731748,1085427
925.mp4,real,av1,40,1,352355,522660
926.mp4,real,h264,18,1,2005860,3339757
926.mp4,real,h264,28,1,576650,960123
926.mp4,real,h264,38,1,131157,218377
926.mp4,real,hevc,18,1,297157,494767
926.mp4,real,hevc,28,1,73656,122638
926.mp4,real,hevc,38,1,31342,52186
926.mp4,real,av1,20,1,528507,879965
926.mp4,real,av1,30,1,289337,481747
926.mp4,real,av1,40,1,148560,247353
927.mp4,real,h264,18,1,1534761,5348643
927.mp4,real,h264,28,1,450683,1570631
927.mp4,real,h264,38,1,119290,415727
927.mp4,real,hevc,18,1,266988,930456
927.mp4,real,hevc,28,1,73352,255632
927.mp4,real,hevc,38,1,29593,103132
927.mp4,real,av1,20,1,471940,1644714
927.mp4,real,av1,30,1,260681,908476
927.mp4,real,av1,40,1,136635,476176
928.mp4,real,h264,18,1,5924001,9280936
928.mp4,real,h264,28,1,1771487,2775331
928.mp4,real,h264,38,1,480612,752960
928.mp4,real,hevc,18,1,1092074,1710916
928.mp4,real,hevc,28,1,264854,414939
928.mp4,real,hevc,38,1,101850,159565
928.mp4,real,av1,20,1,1812154,2839042
928.mp4,real,av1,30,1,960622,1504975
928.mp4,real,av1,40,1,464434,727614
